event_id,event_name,event_timestamp,user_pseudo_id,user_id,session_id,page_location,page_title
0429757e-9855-4419-bab5-f9630b8c4ab3,page_view,2025-02-14 11:02:39.386465,GA-f3af71e5-9646-4369-bc84-f36eac6bf9a1,,S-250c0f74-450,https://vancubic.com/configurador,Configurador de Furgo
58670d43-8b56-4b7f-aa0b-364ca05a38b3,page_view,2025-02-14 11:05:28.386465,GA-f3af71e5-9646-4369-bc84-f36eac6bf9a1,,S-250c0f74-450,https://vancubic.com/nosotros,Sobre Nosotros - Vancubic
75e61489-e845-4d29-a6c5-79535ed881bd,page_view,2025-02-14 11:06:44.386465,GA-f3af71e5-9646-4369-bc84-f36eac6bf9a1,,S-250c0f74-450,https://vancubic.com/login,Iniciar Sesión
20f3dc42-4858-4b22-b5b3-bc3aafa18b8e,page_view,2025-02-14 11:16:57.822754,GA-17417ab4-fdea-4e92-87c0-f2cedd3c2112,,S-6cec5592-d30,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
187e235a-0438-400b-968b-f5e0e5c248b3,page_view,2025-02-14 11:18:20.822754,GA-17417ab4-fdea-4e92-87c0-f2cedd3c2112,,S-6cec5592-d30,https://vancubic.com/contacto,Contacto
14a806c9-874c-478e-9ec3-1111787f264e,page_view,2025-02-14 22:46:52.159253,GA-ce56fe3f-f62e-4ed4-8dd8-4c89fd816aaf,,S-e86f7fb0-0b8,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
971a6b6c-160b-461b-a2ac-924cb3d471fd,page_view,2025-02-14 22:49:29.159253,GA-ce56fe3f-f62e-4ed4-8dd8-4c89fd816aaf,,S-e86f7fb0-0b8,https://vancubic.com/nosotros,Sobre Nosotros - Vancubic
de8a9989-99ed-4d73-85f5-60efbdecef54,page_view,2025-02-14 22:50:34.159253,GA-ce56fe3f-f62e-4ed4-8dd8-4c89fd816aaf,,S-e86f7fb0-0b8,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
0f068507-3e9c-458f-8c91-5873a3a64de9,page_view,2025-02-14 22:52:21.159253,GA-ce56fe3f-f62e-4ed4-8dd8-4c89fd816aaf,,S-e86f7fb0-0b8,https://vancubic.com/mi-cuenta,Área Privada
08b4c9d8-6d24-4fb9-bd4f-ed071f4ce430,page_view,2025-02-15 22:22:15.640827,GA-28b5a8fc-70ad-4187-993b-ff03b2d32dd2,,S-a3cb118c-fd5,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
fd33a717-c2b0-4046-b8dd-a2a7a8578fbb,page_view,2025-02-15 22:24:21.640827,GA-28b5a8fc-70ad-4187-993b-ff03b2d32dd2,,S-a3cb118c-fd5,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
2cb7c0c5-57d7-4063-8ce6-46c9caf9e4e3,page_view,2025-02-15 22:25:09.640827,GA-28b5a8fc-70ad-4187-993b-ff03b2d32dd2,,S-a3cb118c-fd5,https://vancubic.com/checkout/confirmacion,Pedido Confirmado
5f054263-552e-4093-a123-81444f30aa3a,page_view,2025-02-15 22:27:33.640827,GA-28b5a8fc-70ad-4187-993b-ff03b2d32dd2,,S-a3cb118c-fd5,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
591d5c9f-25d5-4a3d-9eaf-ce5d80b93ec8,page_view,2025-02-16 12:29:09.572503,GA-039f8157-2d54-4160-bc7e-e74b2c72cecf,U-8db196a9,S-670d0734-437,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
dedc19fe-d92a-4e2f-abdf-93134f5ffea2,page_view,2025-02-16 12:31:11.572503,GA-039f8157-2d54-4160-bc7e-e74b2c72cecf,U-8db196a9,S-670d0734-437,https://vancubic.com/registro,Registro de Usuario
5dcadab2-bf99-4437-b68d-b8f8b883ab41,page_view,2025-02-16 12:33:58.572503,GA-039f8157-2d54-4160-bc7e-e74b2c72cecf,U-8db196a9,S-670d0734-437,https://vancubic.com/registro,Registro de Usuario
d99082ca-9595-4ce7-a8f9-b8e8ac717549,page_view,2025-02-16 12:34:49.572503,GA-039f8157-2d54-4160-bc7e-e74b2c72cecf,U-8db196a9,S-670d0734-437,https://vancubic.com/checkout/confirmacion,Pedido Confirmado
fd7d7a04-a216-4ddd-b5c3-97e36f3d041a,page_view,2025-02-16 12:35:46.572503,GA-039f8157-2d54-4160-bc7e-e74b2c72cecf,U-8db196a9,S-670d0734-437,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
edee3f85-96d4-4485-a196-a80d1d6e877c,page_view,2025-02-16 12:37:19.572503,GA-039f8157-2d54-4160-bc7e-e74b2c72cecf,U-8db196a9,S-670d0734-437,https://vancubic.com/registro,Registro de Usuario
8d81a724-8e46-4d54-b934-c7848a7ba4b9,page_view,2025-02-17 21:36:14.221354,GA-a727df2e-1448-449c-8d4c-01aba55c6547,,S-aad44c97-a86,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
709ecb78-2a44-4cb6-b685-af921fd7bd81,page_view,2025-02-17 21:39:08.221354,GA-a727df2e-1448-449c-8d4c-01aba55c6547,,S-aad44c97-a86,https://vancubic.com/login,Iniciar Sesión
2e5a00c1-4039-4548-be48-eacd69db7c4d,page_view,2025-02-17 21:41:20.221354,GA-a727df2e-1448-449c-8d4c-01aba55c6547,,S-aad44c97-a86,https://vancubic.com/,Inicio - Vancubic
1192e207-dd41-4039-9126-85f0cb8f6cdc,page_view,2025-02-18 01:27:36.709422,GA-ab0d5b1c-1fdf-45cb-90d0-007a7de45dda,U-2873b25f,S-f505fd59-569,https://vancubic.com/,Inicio - Vancubic
0b63426d-3c9d-47fc-82dd-16dce17f5d80,page_view,2025-02-18 01:30:18.709422,GA-ab0d5b1c-1fdf-45cb-90d0-007a7de45dda,U-2873b25f,S-f505fd59-569,https://vancubic.com/,Inicio - Vancubic
f264af88-5521-4134-bff9-7886c9edfede,page_view,2025-02-18 01:33:10.709422,GA-ab0d5b1c-1fdf-45cb-90d0-007a7de45dda,U-2873b25f,S-f505fd59-569,https://vancubic.com/nosotros,Sobre Nosotros - Vancubic
476ac094-ffa1-46f8-85c0-341fa5bbb77f,page_view,2025-02-18 01:36:08.709422,GA-ab0d5b1c-1fdf-45cb-90d0-007a7de45dda,U-2873b25f,S-f505fd59-569,https://vancubic.com/camperizaciones/accesorios,Accesorios Camper
34c2d19e-bd4e-42bd-83db-5aa4e8c445ac,page_view,2025-02-18 01:39:05.709422,GA-ab0d5b1c-1fdf-45cb-90d0-007a7de45dda,U-2873b25f,S-f505fd59-569,https://vancubic.com/camperizaciones/cubic-pro,Cubic Pro - Módulo Completo
37f83e05-2edf-455a-b3bc-07943f0e1b6b,page_view,2025-02-18 01:40:31.709422,GA-ab0d5b1c-1fdf-45cb-90d0-007a7de45dda,U-2873b25f,S-f505fd59-569,https://vancubic.com/mi-cuenta,Área Privada
33e23812-3a11-4988-a7e6-ef2cd51278ff,page_view,2025-02-18 17:57:50.003212,GA-8b9076c0-21dd-4c13-88c8-528e97db0495,U-93e0157a,S-71baf294-42b,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
11c6b396-37f1-4971-a97d-368cc8c0ec0f,page_view,2025-02-18 17:58:58.003212,GA-8b9076c0-21dd-4c13-88c8-528e97db0495,U-93e0157a,S-71baf294-42b,https://vancubic.com/contacto,Contacto
6821b5eb-a36a-4df9-ae68-65c3cc7314e0,page_view,2025-02-18 18:00:56.003212,GA-8b9076c0-21dd-4c13-88c8-528e97db0495,U-93e0157a,S-71baf294-42b,https://vancubic.com/mi-cuenta,Área Privada
7f89836b-d0fc-4a71-8f1e-ca575b85f488,page_view,2025-02-18 18:01:32.003212,GA-8b9076c0-21dd-4c13-88c8-528e97db0495,U-93e0157a,S-71baf294-42b,https://vancubic.com/login,Iniciar Sesión
b57a81e2-67e8-4e65-95b5-f1f749ee14b6,page_view,2025-02-18 18:04:05.003212,GA-8b9076c0-21dd-4c13-88c8-528e97db0495,U-93e0157a,S-71baf294-42b,https://vancubic.com/mi-cuenta,Área Privada
ea6b1b6b-acac-478a-819f-f83db0328d28,page_view,2025-02-20 05:55:30.766176,GA-e4d6a3d7-d43a-4032-b37a-7f670bb270e7,,S-b34cef0d-af6,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
17ebcd60-7f4f-4825-82a0-7afda8de0dc3,page_view,2025-02-20 05:56:36.766176,GA-e4d6a3d7-d43a-4032-b37a-7f670bb270e7,,S-b34cef0d-af6,https://vancubic.com/nosotros,Sobre Nosotros - Vancubic
9effb6e7-3688-47e3-ade5-1221baf03196,page_view,2025-02-20 05:58:35.766176,GA-e4d6a3d7-d43a-4032-b37a-7f670bb270e7,,S-b34cef0d-af6,https://vancubic.com/nosotros,Sobre Nosotros - Vancubic
d6a98d81-351b-430a-b5c1-9dd14157604d,page_view,2025-02-20 06:00:24.766176,GA-e4d6a3d7-d43a-4032-b37a-7f670bb270e7,,S-b34cef0d-af6,https://vancubic.com/checkout/confirmacion,Pedido Confirmado
e0783f3c-dc9e-4578-86b8-1d8760e5d381,page_view,2025-02-23 06:54:23.653041,GA-b6510695-57e9-44b2-985d-c145b9485568,U-7fe56ec3,S-5f1a0ac1-e17,https://vancubic.com/,Inicio - Vancubic
6b7ac815-42d7-4435-ba9f-1952f90f6568,page_view,2025-02-23 06:56:48.653041,GA-b6510695-57e9-44b2-985d-c145b9485568,U-7fe56ec3,S-5f1a0ac1-e17,https://vancubic.com/registro,Registro de Usuario
743500f1-aa8a-47f3-b095-71b1e433cbd8,page_view,2025-02-23 06:58:39.653041,GA-b6510695-57e9-44b2-985d-c145b9485568,U-7fe56ec3,S-5f1a0ac1-e17,https://vancubic.com/contacto,Contacto
1a7c47ed-8da8-42b5-969d-88de1a55a56a,page_view,2025-02-23 06:59:26.653041,GA-b6510695-57e9-44b2-985d-c145b9485568,U-7fe56ec3,S-5f1a0ac1-e17,https://vancubic.com/configurador,Configurador de Furgo
8fc10b2b-0b3d-4560-9ef6-1a59565d89c1,page_view,2025-02-23 07:01:12.653041,GA-b6510695-57e9-44b2-985d-c145b9485568,U-7fe56ec3,S-5f1a0ac1-e17,https://vancubic.com/contacto,Contacto
e25dc5a8-a341-4794-b1c4-3483aa06cbfc,page_view,2025-02-24 10:58:06.170564,GA-9e51bd9b-7599-4e6e-af00-96af517b72fb,,S-94b0d451-b10,https://vancubic.com/,Inicio - Vancubic
08c0639d-14b6-4871-9c26-fea0805ecc8d,page_view,2025-02-24 10:59:03.170564,GA-9e51bd9b-7599-4e6e-af00-96af517b72fb,,S-94b0d451-b10,https://vancubic.com/configurador,Configurador de Furgo
1b4cfdc4-b241-46d5-a424-96b9deeb8870,page_view,2025-02-24 17:57:50.003212,GA-8b9076c0-21dd-4c13-88c8-528e97db0495,U-93e0157a,S-9524380c-d26,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
bee0b063-38ef-4a55-8f89-e1452e41b363,page_view,2025-02-24 18:00:43.003212,GA-8b9076c0-21dd-4c13-88c8-528e97db0495,U-93e0157a,S-9524380c-d26,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
825f87d7-812d-4272-953e-528e3ed5d0da,page_view,2025-02-24 18:03:02.003212,GA-8b9076c0-21dd-4c13-88c8-528e97db0495,U-93e0157a,S-9524380c-d26,https://vancubic.com/registro,Registro de Usuario
e44a3ec4-9f9d-47dc-a6b1-aa7261407485,page_view,2025-02-25 07:05:29.726922,GA-e4f9d294-1069-454b-87a7-6ae2170564be,,S-b5b9c13c-980,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
335c8831-02e3-4d64-a628-8bad87ef1478,page_view,2025-02-25 07:06:46.726922,GA-e4f9d294-1069-454b-87a7-6ae2170564be,,S-b5b9c13c-980,https://vancubic.com/mi-cuenta,Área Privada
56fe591b-018b-4cd0-af16-f395d80e4e32,page_view,2025-02-25 07:09:06.726922,GA-e4f9d294-1069-454b-87a7-6ae2170564be,,S-b5b9c13c-980,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
f4576053-e898-4302-ac30-f33f763b1c31,page_view,2025-02-25 12:02:02.375681,GA-48098fb1-5e21-4b5c-8b5b-b2c893561d45,,S-f6d23458-4ae,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
3b142852-f128-4051-b1fe-b1177e764fcb,page_view,2025-02-25 12:03:22.375681,GA-48098fb1-5e21-4b5c-8b5b-b2c893561d45,,S-f6d23458-4ae,https://vancubic.com/login,Iniciar Sesión
0a674b56-6c72-4963-832d-7ddf29a5bc41,page_view,2025-02-25 20:34:04.669422,GA-bc0ccd69-9b0c-4f9d-8c93-4df89d1f40b7,U-1a9b21f3,S-c8c04d3c-af5,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
70a9b033-ba2e-4807-be42-004e3e5b8de8,page_view,2025-02-25 20:34:50.669422,GA-bc0ccd69-9b0c-4f9d-8c93-4df89d1f40b7,U-1a9b21f3,S-c8c04d3c-af5,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
50f9db98-d107-4062-a37e-535ccf434829,page_view,2025-02-25 20:37:47.669422,GA-bc0ccd69-9b0c-4f9d-8c93-4df89d1f40b7,U-1a9b21f3,S-c8c04d3c-af5,https://vancubic.com/,Inicio - Vancubic
4a385de7-6d17-4d67-b493-998079175666,page_view,2025-02-25 20:38:43.669422,GA-bc0ccd69-9b0c-4f9d-8c93-4df89d1f40b7,U-1a9b21f3,S-c8c04d3c-af5,https://vancubic.com/checkout/confirmacion,Pedido Confirmado
5565c55f-016b-45a3-bafc-8ee87569c58f,page_view,2025-02-25 20:41:30.669422,GA-bc0ccd69-9b0c-4f9d-8c93-4df89d1f40b7,U-1a9b21f3,S-c8c04d3c-af5,https://vancubic.com/camperizaciones/cubic-pro,Cubic Pro - Módulo Completo
f378b237-787d-4090-a38b-d7577194baf3,page_view,2025-02-25 20:42:47.669422,GA-bc0ccd69-9b0c-4f9d-8c93-4df89d1f40b7,U-1a9b21f3,S-c8c04d3c-af5,https://vancubic.com/camperizaciones/cubic-pro,Cubic Pro - Módulo Completo
ab3232a4-0e35-40d8-ad0b-6db02d17dbbc,page_view,2025-02-25 22:54:17.159847,GA-d20a9784-8d58-42af-a587-ff554c4b59f7,,S-31fc24a4-f2b,https://vancubic.com/,Inicio - Vancubic
e138e98b-50ac-463c-bc9d-aff256147f7c,page_view,2025-02-25 22:56:52.159847,GA-d20a9784-8d58-42af-a587-ff554c4b59f7,,S-31fc24a4-f2b,https://vancubic.com/contacto,Contacto
a8a62abe-0cf4-4a3f-b51c-81a1959486df,page_view,2025-02-25 22:59:37.159847,GA-d20a9784-8d58-42af-a587-ff554c4b59f7,,S-31fc24a4-f2b,https://vancubic.com/nosotros,Sobre Nosotros - Vancubic
36942083-71f4-4bac-b018-d7271af954f2,page_view,2025-02-25 23:01:27.159847,GA-d20a9784-8d58-42af-a587-ff554c4b59f7,,S-31fc24a4-f2b,https://vancubic.com/camperizaciones/accesorios,Accesorios Camper
57ea216e-0f52-461d-b838-92ec7f9f9a8b,page_view,2025-02-26 05:50:49.530175,GA-28c360db-1716-465a-9c58-962a7953cdac,,S-d21a486e-287,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
aeb98b14-2bf6-4a64-ae58-c8c56e579dc4,page_view,2025-02-26 05:52:03.530175,GA-28c360db-1716-465a-9c58-962a7953cdac,,S-d21a486e-287,https://vancubic.com/login,Iniciar Sesión
3237320c-2bd1-46c4-bff1-63b493d82e8e,page_view,2025-02-26 05:53:49.530175,GA-28c360db-1716-465a-9c58-962a7953cdac,,S-d21a486e-287,https://vancubic.com/nosotros,Sobre Nosotros - Vancubic
9f5e82a9-21f7-44cd-acaa-6b103a05dd31,page_view,2025-02-26 05:54:40.530175,GA-28c360db-1716-465a-9c58-962a7953cdac,,S-d21a486e-287,https://vancubic.com/configurador,Configurador de Furgo
a4d3210e-f40a-4723-a8a6-f5e1937e2261,page_view,2025-02-26 05:55:44.530175,GA-28c360db-1716-465a-9c58-962a7953cdac,,S-d21a486e-287,https://vancubic.com/configurador,Configurador de Furgo
cd959a12-6fba-41bb-aea1-bcdb2267906f,page_view,2025-02-26 05:57:34.530175,GA-28c360db-1716-465a-9c58-962a7953cdac,,S-d21a486e-287,https://vancubic.com/contacto,Contacto
92d4fd24-d04c-4233-82b8-496f94d10611,page_view,2025-02-26 06:52:01.102478,GA-42e96a05-dc42-4502-9e18-e1abaf680a7d,,S-34a15f1f-30e,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
d8819227-3f96-47f7-9483-4d83df1e6c60,page_view,2025-02-26 06:54:06.102478,GA-42e96a05-dc42-4502-9e18-e1abaf680a7d,,S-34a15f1f-30e,https://vancubic.com/nosotros,Sobre Nosotros - Vancubic
4aefad9a-6ddf-424f-8bc7-ca5e6fc0f7ad,page_view,2025-02-26 06:55:12.102478,GA-42e96a05-dc42-4502-9e18-e1abaf680a7d,,S-34a15f1f-30e,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
eda26569-cf6f-4e78-8370-d414d5914448,page_view,2025-02-26 15:00:09.574672,GA-713eecd4-4e7f-41b2-ba0e-f21f7d01a9f9,,S-a472ab99-bd4,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
58a62d63-9ec3-49f6-9966-773fd4988f38,page_view,2025-02-26 15:02:27.574672,GA-713eecd4-4e7f-41b2-ba0e-f21f7d01a9f9,,S-a472ab99-bd4,https://vancubic.com/login,Iniciar Sesión
5e934726-c557-4926-8af4-8efc9f8514df,page_view,2025-02-26 15:03:44.574672,GA-713eecd4-4e7f-41b2-ba0e-f21f7d01a9f9,,S-a472ab99-bd4,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
da7fbe4e-4e74-4e69-8761-1c82d0a12094,page_view,2025-02-26 15:06:18.574672,GA-713eecd4-4e7f-41b2-ba0e-f21f7d01a9f9,,S-a472ab99-bd4,https://vancubic.com/login,Iniciar Sesión
e96d766b-c4a5-4a98-978e-baee1e4a7cf1,page_view,2025-02-26 15:09:05.574672,GA-713eecd4-4e7f-41b2-ba0e-f21f7d01a9f9,,S-a472ab99-bd4,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
e61fc4c5-5e99-488c-853e-c53074df169d,page_view,2025-02-27 23:12:06.394297,GA-629a584e-1d49-49c3-a721-0f4374b161d2,U-824cf32c,S-1048c5ce-ddf,https://vancubic.com/,Inicio - Vancubic
db8fbb50-6615-4a54-b4cd-36dbfc0362f0,page_view,2025-02-27 23:12:49.394297,GA-629a584e-1d49-49c3-a721-0f4374b161d2,U-824cf32c,S-1048c5ce-ddf,https://vancubic.com/contacto,Contacto
4106b194-59fd-4389-a840-fe337934f88c,page_view,2025-02-27 23:14:50.394297,GA-629a584e-1d49-49c3-a721-0f4374b161d2,U-824cf32c,S-1048c5ce-ddf,https://vancubic.com/camperizaciones/accesorios,Accesorios Camper
ddefd482-0af9-4c63-8599-f96322dde89a,page_view,2025-02-27 23:15:22.394297,GA-629a584e-1d49-49c3-a721-0f4374b161d2,U-824cf32c,S-1048c5ce-ddf,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
17662aa5-037e-4a9a-bb21-f36389031765,page_view,2025-02-27 23:17:56.394297,GA-629a584e-1d49-49c3-a721-0f4374b161d2,U-824cf32c,S-1048c5ce-ddf,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
cbedc9fa-b2b6-45fd-9c9b-37238f74b0d8,page_view,2025-02-27 23:19:00.394297,GA-629a584e-1d49-49c3-a721-0f4374b161d2,U-824cf32c,S-1048c5ce-ddf,https://vancubic.com/configurador,Configurador de Furgo
09add097-41d7-48d3-8e2a-c870144200ce,page_view,2025-02-27 23:20:19.394297,GA-629a584e-1d49-49c3-a721-0f4374b161d2,U-824cf32c,S-1048c5ce-ddf,https://vancubic.com/mi-cuenta,Área Privada
17bd4ac0-287c-4ea7-8561-712aa046932d,page_view,2025-02-28 05:46:26.532065,GA-4e68c070-7fdc-43f0-8bb6-8425ce540d8d,,S-ecfc082a-fd2,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
501d0c4e-b81b-44e4-aeea-1ad658e98a19,page_view,2025-02-28 05:48:42.532065,GA-4e68c070-7fdc-43f0-8bb6-8425ce540d8d,,S-ecfc082a-fd2,https://vancubic.com/mi-cuenta,Área Privada
46d0accc-68dc-4a0c-a517-119310240ed3,page_view,2025-02-28 05:51:05.532065,GA-4e68c070-7fdc-43f0-8bb6-8425ce540d8d,,S-ecfc082a-fd2,https://vancubic.com/contacto,Contacto
8d99df75-663f-48c5-b09d-72b565d3eeca,page_view,2025-02-28 05:53:40.532065,GA-4e68c070-7fdc-43f0-8bb6-8425ce540d8d,,S-ecfc082a-fd2,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
12f579fb-3f18-4d54-bc7b-b1112d8976cd,page_view,2025-02-28 05:54:52.532065,GA-4e68c070-7fdc-43f0-8bb6-8425ce540d8d,,S-ecfc082a-fd2,https://vancubic.com/mi-cuenta,Área Privada
ed260d3b-17dc-4084-8145-0fec8132fded,page_view,2025-02-28 05:55:43.532065,GA-4e68c070-7fdc-43f0-8bb6-8425ce540d8d,,S-ecfc082a-fd2,https://vancubic.com/contacto,Contacto
5f9af108-0d45-4c3a-ad26-a69d739466c7,page_view,2025-02-28 12:29:09.572503,GA-039f8157-2d54-4160-bc7e-e74b2c72cecf,U-8db196a9,S-124b639e-846,https://vancubic.com/,Inicio - Vancubic
402af529-e02b-4e33-a790-11d0ad65aa56,page_view,2025-02-28 12:30:36.572503,GA-039f8157-2d54-4160-bc7e-e74b2c72cecf,U-8db196a9,S-124b639e-846,https://vancubic.com/camperizaciones/accesorios,Accesorios Camper
63b3f008-5a62-442a-aef1-e345019cd690,page_view,2025-03-01 11:09:21.119011,GA-25dfd354-119e-4255-a1ea-917fdc02696d,,S-2026ada9-738,https://vancubic.com/,Inicio - Vancubic
7c8fc9a0-4668-4881-a781-f37244f1cd86,page_view,2025-03-01 11:11:57.119011,GA-25dfd354-119e-4255-a1ea-917fdc02696d,,S-2026ada9-738,https://vancubic.com/contacto,Contacto
1cf16390-bdbe-4434-95fd-c2b1d81b3eb2,page_view,2025-03-01 11:14:47.119011,GA-25dfd354-119e-4255-a1ea-917fdc02696d,,S-2026ada9-738,https://vancubic.com/login,Iniciar Sesión
4e526380-f3e0-4547-8b47-8a48150fbaff,page_view,2025-03-01 11:17:27.119011,GA-25dfd354-119e-4255-a1ea-917fdc02696d,,S-2026ada9-738,https://vancubic.com/checkout/confirmacion,Pedido Confirmado
3091d941-e3dc-4418-9629-e46571d26663,page_view,2025-03-02 20:57:29.057745,GA-4527f423-3334-44fe-82ce-882fe292440b,,S-b5b31235-7ec,https://vancubic.com/,Inicio - Vancubic
53b91817-4550-40e8-be1e-e312cadf6d4a,page_view,2025-03-02 20:59:51.057745,GA-4527f423-3334-44fe-82ce-882fe292440b,,S-b5b31235-7ec,https://vancubic.com/camperizaciones/accesorios,Accesorios Camper
6daa4045-e1f4-4a5b-9b85-cf39b431b902,page_view,2025-03-02 21:02:40.057745,GA-4527f423-3334-44fe-82ce-882fe292440b,,S-b5b31235-7ec,https://vancubic.com/registro,Registro de Usuario
44f868da-04b2-479f-8ae2-8857dc815629,page_view,2025-03-02 21:04:05.057745,GA-4527f423-3334-44fe-82ce-882fe292440b,,S-b5b31235-7ec,https://vancubic.com/configurador,Configurador de Furgo
63fd395c-5ebe-490b-9ea3-6fd0c604d531,page_view,2025-03-02 21:06:23.057745,GA-4527f423-3334-44fe-82ce-882fe292440b,,S-b5b31235-7ec,https://vancubic.com/registro,Registro de Usuario
6a4a2de9-3bce-4850-b042-3e01d310a7d7,page_view,2025-03-02 21:07:19.057745,GA-4527f423-3334-44fe-82ce-882fe292440b,,S-b5b31235-7ec,https://vancubic.com/,Inicio - Vancubic
54cee377-c6b1-4e3e-97ef-dad432d8b080,page_view,2025-03-04 14:38:12.877824,GA-ed851e39-dc63-481a-b792-bf5e1992692b,U-817666d0,S-0db9cc1a-0e1,https://vancubic.com/,Inicio - Vancubic
9012cdc4-ddaf-46df-87f7-b93ceee6ead2,page_view,2025-03-04 14:39:04.877824,GA-ed851e39-dc63-481a-b792-bf5e1992692b,U-817666d0,S-0db9cc1a-0e1,https://vancubic.com/contacto,Contacto
9449a745-0400-4e8f-8e98-95732996a8c4,page_view,2025-03-04 14:41:26.877824,GA-ed851e39-dc63-481a-b792-bf5e1992692b,U-817666d0,S-0db9cc1a-0e1,https://vancubic.com/camperizaciones/accesorios,Accesorios Camper
849ddd27-88d7-4d16-99d2-dd647741799d,page_view,2025-03-04 14:42:26.877824,GA-ed851e39-dc63-481a-b792-bf5e1992692b,U-817666d0,S-0db9cc1a-0e1,https://vancubic.com/configurador,Configurador de Furgo
296a5b85-3d14-4f05-be44-99e5c6ae3cf0,page_view,2025-03-04 14:43:56.877824,GA-ed851e39-dc63-481a-b792-bf5e1992692b,U-817666d0,S-0db9cc1a-0e1,https://vancubic.com/mi-cuenta,Área Privada
df20ee1c-3844-467b-8c25-e782590781c0,page_view,2025-03-04 22:52:56.982334,GA-1514c614-4c72-4d19-974e-2f10a8f96d89,U-3815e02e,S-6cc61903-c35,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
fb1eb0e5-bdeb-4ec4-b736-a581b3780a52,page_view,2025-03-04 22:54:01.982334,GA-1514c614-4c72-4d19-974e-2f10a8f96d89,U-3815e02e,S-6cc61903-c35,https://vancubic.com/configurador,Configurador de Furgo
bc2c5ea2-7b13-4537-a4a5-6306e9051317,page_view,2025-03-04 22:55:23.982334,GA-1514c614-4c72-4d19-974e-2f10a8f96d89,U-3815e02e,S-6cc61903-c35,https://vancubic.com/checkout/confirmacion,Pedido Confirmado
65456a58-68c5-4985-850b-eaaa9cc6e572,page_view,2025-03-04 22:56:45.982334,GA-1514c614-4c72-4d19-974e-2f10a8f96d89,U-3815e02e,S-6cc61903-c35,https://vancubic.com/login,Iniciar Sesión
deee8f5c-ae89-4c6a-9b23-a037f15a90f5,page_view,2025-03-04 22:57:30.982334,GA-1514c614-4c72-4d19-974e-2f10a8f96d89,U-3815e02e,S-6cc61903-c35,https://vancubic.com/mi-cuenta,Área Privada
15285b31-723a-42f0-8dd9-9b962627e9f4,page_view,2025-03-04 23:00:25.982334,GA-1514c614-4c72-4d19-974e-2f10a8f96d89,U-3815e02e,S-6cc61903-c35,https://vancubic.com/blog/mejores-furgonetas-2024,Blog - Mejores Furgonetas
14dd71a5-6c95-44fe-b580-d2039e44783d,page_view,2025-03-05 15:52:28.271470,GA-320c3df7-551e-4f32-9875-078474c8a22b,,S-4722363a-629,https://vancubic.com/camperizaciones/cubic-basic,Cubic Basic - Kit Camper
eee8eb72-fe0f-4fe3-8205-9ba59d925f2b,page_view,2025-03-05 15:54:12.271470,GA-320c3df7-551e-4f32-9875-078474c8a22b,,S-4722363a-629,https://vancubic.com/login,Iniciar Sesión
0fa37a8e-480d-40ec-babb-b2947af276b7,page_view,2025-03-05 15:55:56.271470,GA-320c3df7-551e-4f32-9875-078474c8a22b,,S-4722363a-629,https://vancubic.com/registro,Registro de Usuario
